state,date,new_deaths,new_cases,seven_rolling_deaths,seven_rolling_cases,population
Minnesota,2020-05-07,23,785,62.0,904.375,5639632
Tennessee,2020-05-07,1,371,50.5,880.25,6829174
Wisconsin,2020-05-07,12,314,49.5,888.875,5822434
California,2020-05-07,83,1694,59.125,1048.25,39512223
New Jersey,2020-05-07,252,1745,59.375,825.625,8882190
New Mexico,2020-05-07,3,202,58.875,834.75,2096829
Washington,2020-05-07,22,314,54.625,709.75,7614893
Connecticut,2020-05-07,79,789,59.375,776.75,3565287
Mississippi,2020-05-07,22,262,59.25,711.375,2976149
North Dakota,2020-05-07,0,48,59.125,671.0,762062
Pennsylvania,2020-05-07,239,1160,87.5,776.75,12801989
Rhode Island,2020-05-07,18,325,79.375,605.625,1059361
South Dakota,2020-05-07,2,126,48.125,403.25,884659
Massachusetts,2020-05-07,132,1696,64.25,590.0,6892503
New Hampshire,2020-05-07,3,102,61.875,563.5,1359711
West Virginia,2020-05-07,0,21,52.0,467.5,1792147
North Carolina,2020-05-07,24,648,52.25,515.75,10488084
South Carolina,2020-05-07,11,206,53.625,535.5,5148714
District of Columbia,2020-05-07,8,193,24.75,414.625,705749
District of Columbia,2020-05-07,8,193,23.5,398.125,705749
Iowa,2020-05-08,12,398,24.75,432.125,3155070
Ohio,2020-05-08,35,887,12.625,331.0,11689100
Utah,2020-05-08,0,195,12.25,342.625,3205958
Idaho,2020-05-08,0,27,12.25,343.375,1787065
Maine,2020-05-08,1,44,9.375,267.875,1344212
Texas,2020-05-08,43,1261,13.375,399.75,28995881
Alaska,2020-05-08,0,3,12.375,376.0,731545
Hawaii,2020-05-08,0,0,11.375,351.875,1415872
Kansas,2020-05-08,3,511,10.25,366.0,2913314
Nevada,2020-05-08,8,84,6.875,265.625,3080156
Oregon,2020-05-08,3,79,7.25,251.125,4217737
Alabama,2020-05-08,14,339,9.0,290.125,4903185
Arizona,2020-05-08,67,581,17.25,357.25,7278717
Florida,2020-05-08,69,371,20.5,246.0,21477737
Georgia,2020-05-08,46,565,26.25,316.25,10617423
Indiana,2020-05-08,33,678,30.375,401.0,6732219
Montana,2020-05-08,0,2,30.0,337.375,1068778
Vermont,2020-05-08,0,3,29.0,327.25,623989
Wyoming,2020-05-08,0,9,28.625,318.5,578759
Arkansas,2020-05-08,0,53,26.875,282.75,3017804
Colorado,2020-05-08,16,455,20.5,267.0,5758736
Delaware,2020-05-08,11,172,13.25,242.125,973764
Illinois,2020-05-08,123,2886,22.875,532.25,12671821
Kentucky,2020-05-08,2,125,19.0,463.125,4467673
Maryland,2020-05-08,57,1116,26.125,602.375,6045680
Michigan,2020-05-08,50,676,32.375,686.5,9986857
Missouri,2020-05-08,32,164,36.375,705.875,6137428
Nebraska,2020-05-08,1,640,36.5,779.25,1934408
New York,2020-05-08,152,2873,53.5,1081.5,19453561
Oklahoma,2020-05-08,6,94,52.875,1071.75,3956971
Virginia,2020-05-08,43,772,42.875,807.5,8535519
Louisiana,2020-05-08,19,203,45.0,817.25,4648794
Minnesota,2020-05-08,26,723,41.125,768.125,5639632
Tennessee,2020-05-08,2,168,35.125,704.625,6829174
Wisconsin,2020-05-08,10,375,32.375,731.0,5822434
California,2020-05-08,89,2135,43.375,917.875,39512223
New Jersey,2020-05-08,151,1819,43.25,786.125,8882190
New Mexico,2020-05-08,9,181,43.625,797.0,2096829
Washington,2020-05-08,12,290,39.75,736.75,7614893
Connecticut,2020-05-08,77,627,47.0,789.75,3565287
Mississippi,2020-05-08,13,404,45.375,749.875,2976149
North Dakota,2020-05-08,2,54,45.375,735.625,762062
Pennsylvania,2020-05-08,125,1352,59.75,857.75,12801989
Rhode Island,2020-05-08,11,249,50.0,622.0,1059361
South Dakota,2020-05-08,0,239,31.125,424.5,884659
Massachusetts,2020-05-08,150,1612,48.75,603.375,6892503
New Hampshire,2020-05-08,7,104,48.125,580.125,1359711
West Virginia,2020-05-08,1,26,38.625,505.0,1792147
North Carolina,2020-05-08,16,448,39.0,510.5,10488084
South Carolina,2020-05-08,4,225,39.25,531.875,5148714
District of Columbia,2020-05-08,19,245,26.0,393.5,705749
District of Columbia,2020-05-08,19,245,27.0,393.0,705749
Iowa,2020-05-09,9,214,28.125,389.875,3155070
Ohio,2020-05-09,25,679,12.5,273.25,11689100
Utah,2020-05-09,5,184,12.25,283.25,3205958
Idaho,2020-05-09,0,25,12.125,283.125,1787065
Maine,2020-05-09,1,34,10.25,231.375,1344212
Texas,2020-05-09,27,906,13.125,316.5,28995881
Alaska,2020-05-09,0,1,10.75,286.0,731545
Hawaii,2020-05-09,0,1,8.375,255.5,1415872
Kansas,2020-05-09,5,172,7.875,250.25,2913314
Nevada,2020-05-09,5,104,5.375,178.375,3080156
Oregon,2020-05-09,3,92,5.125,166.875,4217737
Alabama,2020-05-09,7,283,6.0,199.125,4903185
Arizona,2020-05-09,15,434,7.75,249.125,7278717
Florida,2020-05-09,46,802,10.125,236.125,21477737
Georgia,2020-05-09,2,392,10.375,285.0,10617423
Indiana,2020-05-09,43,619,15.75,362.25,6732219
Montana,2020-05-09,0,0,15.125,340.75,1068778
Vermont,2020-05-09,0,2,14.5,328.0,623989
Wyoming,2020-05-09,0,9,14.125,317.625,578759
Arkansas,2020-05-09,0,0,13.25,282.25,3017804
Colorado,2020-05-09,7,548,12.25,296.5,5758736
Delaware,2020-05-09,8,166,7.5,217.0,973764
Illinois,2020-05-09,100,2320,19.75,458.0,12671821
Kentucky,2020-05-09,8,171,15.375,402.0,4467673
Maryland,2020-05-09,54,1046,22.125,532.75,6045680
Michigan,2020-05-09,133,416,38.75,584.5,9986857
Missouri,2020-05-09,11,164,40.125,603.875,6137428
Nebraska,2020-05-09,3,403,40.5,654.25,1934408
New York,2020-05-09,226,2715,67.875,925.125,19453561
Oklahoma,2020-05-09,4,66,67.375,912.625,3956971
Virginia,2020-05-09,15,854,56.75,729.375,8535519
Louisiana,2020-05-09,40,562,60.75,778.25,4648794
Minnesota,2020-05-09,24,702,57.0,735.25,5639632
Tennessee,2020-05-09,1,399,40.5,733.125,6829174
Wisconsin,2020-05-09,14,349,40.875,756.25,5822434
California,2020-05-09,82,2208,50.75,981.875,39512223
New Jersey,2020-05-09,164,1631,43.0,846.375,8882190
New Mexico,2020-05-09,10,105,43.75,851.25,2096829
Washington,2020-05-09,10,152,43.125,763.5,7614893
Connecticut,2020-05-09,58,573,45.375,764.875,3565287
Mississippi,2020-05-09,12,288,43.875,713.125,2976149
North Dakota,2020-05-09,2,39,44.0,668.125,762062
Pennsylvania,2020-05-09,69,1160,50.875,769.5,12801989
Rhode Island,2020-05-09,19,210,43.0,519.75,1059361
South Dakota,2020-05-09,3,249,22.875,347.0,884659
Massachusetts,2020-05-09,138,1410,38.875,510.125,6892503
New Hampshire,2020-05-09,10,64,38.875,499.125,1359711
West Virginia,2020-05-09,1,24,31.75,430.5,1792147
North Carolina,2020-05-09,17,508,32.375,458.0,10488084
South Carolina,2020-05-09,10,164,33.375,473.625,5148714
District of Columbia,2020-05-09,7,203,25.625,354.0,705749
District of Columbia,2020-05-09,7,203,24.125,353.125,705749
Iowa,2020-05-10,13,288,25.375,358.0,3155070
Ohio,2020-05-10,10,389,9.375,230.375,11689100
Utah,2020-05-10,1,148,8.25,240.875,3205958
Idaho,2020-05-10,0,2,8.125,238.125,1787065
Maine,2020-05-10,0,28,6.0,178.125,1344212
Texas,2020-05-10,24,1188,7.75,306.125,28995881
Alaska,2020-05-10,0,1,6.875,280.875,731545
Hawaii,2020-05-10,0,1,6.0,255.625,1415872
Kansas,2020-05-10,0,122,4.375,234.875,2913314
Nevada,2020-05-10,0,74,3.125,195.5,3080156
Oregon,2020-05-10,0,68,3.0,185.5,4217737
Alabama,2020-05-10,3,221,3.375,212.875,4903185
Arizona,2020-05-10,4,159,3.875,229.25,7278717
Florida,2020-05-10,6,595,1.625,155.125,21477737
Georgia,2020-05-10,3,786,2.0,253.25,10617423
Indiana,2020-05-10,18,394,4.25,302.375,6732219
Montana,2020-05-10,0,0,4.25,287.125,1068778
Vermont,2020-05-10,0,5,4.25,278.5,623989
Wyoming,2020-05-10,0,9,4.25,271.125,578759
Arkansas,2020-05-10,3,265,4.25,276.625,3017804
Colorado,2020-05-10,4,328,4.25,297.75,5758736
Delaware,2020-05-10,3,170,3.875,244.625,973764
Illinois,2020-05-10,64,1654,11.5,353.125,12671821
Kentucky,2020-05-10,0,17,9.25,306.0,4467673
Maryland,2020-05-10,30,1055,13.0,437.875,6045680
Michigan,2020-05-10,25,381,16.125,484.875,9986857
Missouri,2020-05-10,10,169,17.375,504.875,6137428
Nebraska,2020-05-10,2,95,17.25,483.625,1934408
New York,2020-05-10,214,2138,43.5,709.875,19453561
Oklahoma,2020-05-10,2,99,43.375,701.0,3956971
Virginia,2020-05-10,12,885,36.875,604.875,8535519
Louisiana,2020-05-10,19,183,39.25,625.625,4648794
Minnesota,2020-05-10,20,481,38.0,553.875,5639632
Tennessee,2020-05-10,1,385,35.0,554.375,6829174
Wisconsin,2020-05-10,2,280,34.0,568.25,5822434
California,2020-05-10,37,1227,38.375,709.75,39512223
New Jersey,2020-05-10,139,1447,29.0,623.375,8882190
New Mexico,2020-05-10,9,85,29.875,621.625,2096829
Washington,2020-05-10,14,152,30.125,530.0,7614893
Connecticut,2020-05-10,35,570,32.125,578.375,3565287
Mississippi,2020-05-10,9,123,30.75,533.625,2976149
North Dakota,2020-05-10,0,27,30.625,488.875,762062
Pennsylvania,2020-05-10,26,1376,33.625,625.875,12801989
Rhode Island,2020-05-10,4,285,29.5,508.125,1059361
South Dakota,2020-05-10,0,124,12.125,342.75,884659
Massachusetts,2020-05-10,139,1050,28.375,463.375,6892503
New Hampshire,2020-05-10,2,60,26.875,451.875,1359711
West Virginia,2020-05-10,1,15,22.625,382.5,1792147
North Carolina,2020-05-10,7,396,22.375,416.625,10488084
South Carolina,2020-05-10,1,122,22.5,428.5,5148714
District of Columbia,2020-05-10,12,170,20.75,277.75,705749
District of Columbia,2020-05-10,12,170,21.75,263.375,705749
Iowa,2020-05-11,6,414,22.5,299.625,3155070
Ohio,2020-05-11,16,699,7.125,255.75,11689100
Utah,2020-05-11,1,113,7.0,262.375,3205958
Idaho,2020-05-11,2,29,7.125,264.125,1787065
Maine,2020-05-11,1,26,6.375,217.875,1344212
Texas,2020-05-11,27,951,9.625,321.5,28995881
Alaska,2020-05-11,0,2,8.125,300.5,731545
Hawaii,2020-05-11,0,2,6.625,279.5,1415872
Kansas,2020-05-11,2,116,6.125,242.25,2913314
Nevada,2020-05-11,6,32,4.875,158.875,3080156
Oregon,2020-05-11,3,58,5.125,152.0,4217737
Alabama,2020-05-11,10,275,6.125,182.75,4903185
Arizona,2020-05-11,6,261,6.75,212.125,7278717
Florida,2020-05-11,14,386,5.125,141.5,21477737
Georgia,2020-05-11,37,181,9.75,163.875,10617423
Indiana,2020-05-11,32,501,13.75,226.25,6732219
Montana,2020-05-11,0,1,13.5,211.875,1068778
Vermont,2020-05-11,0,0,12.75,207.875,623989
Wyoming,2020-05-11,0,7,12.375,201.5,578759
Arkansas,2020-05-11,3,31,11.5,171.0,3017804
Colorado,2020-05-11,17,198,12.875,163.125,5758736
Delaware,2020-05-11,1,118,11.25,129.625,973764
Illinois,2020-05-11,54,1461,13.375,289.625,12671821
Kentucky,2020-05-11,13,224,11.0,255.0,4467673
Maryland,2020-05-11,39,790,15.875,353.625,6045680
Michigan,2020-05-11,33,410,20.0,404.875,9986857
Missouri,2020-05-11,10,119,21.25,418.875,6137428
Nebraska,2020-05-11,2,247,21.125,445.875,1934408
New York,2020-05-11,205,1610,44.625,622.375,19453561
Oklahoma,2020-05-11,2,24,44.75,610.625,3956971
Virginia,2020-05-11,11,989,39.375,551.625,8535519
Louisiana,2020-05-11,22,208,40.5,549.625,4648794
Minnesota,2020-05-11,13,528,37.25,516.875,5639632
Tennessee,2020-05-11,6,363,33.875,511.0,6829174
Wisconsin,2020-05-11,9,199,33.75,521.0,5822434
California,2020-05-11,51,1463,39.875,673.0,39512223
New Jersey,2020-05-11,55,1413,21.125,648.375,8882190
New Mexico,2020-05-11,8,206,21.875,671.125,2096829
Washington,2020-05-11,18,391,22.75,596.375,7614893
Connecticut,2020-05-11,41,211,25.125,596.75,3565287
Mississippi,2020-05-11,5,173,24.125,552.375,2976149
North Dakota,2020-05-11,1,27,23.5,510.375,762062
Pennsylvania,2020-05-11,27,520,25.75,550.5,12801989
Rhode Island,2020-05-11,8,176,20.375,389.625,1059361
South Dakota,2020-05-11,0,97,13.5,225.125,884659
Massachusetts,2020-05-11,129,669,28.625,283.0,6892503
New Hampshire,2020-05-11,0,89,26.375,245.25,1359711
West Virginia,2020-05-11,3,7,21.625,219.75,1792147
North Carolina,2020-05-11,10,286,22.25,233.875,10488084
South Carolina,2020-05-11,15,139,24.0,247.875,5148714
District of Columbia,2020-05-11,5,117,21.25,197.5,705749
District of Columbia,2020-05-11,5,117,20.875,190.125,705749
Iowa,2020-05-12,18,539,23.125,245.375,3155070
Ohio,2020-05-12,79,472,16.875,220.75,11689100
Utah,2020-05-12,5,90,17.5,220.875,3205958
Idaho,2020-05-12,0,33,17.125,224.125,1787065
Maine,2020-05-12,0,15,15.875,190.25,1344212
Texas,2020-05-12,32,1360,18.0,342.875,28995881
Alaska,2020-05-12,0,3,17.375,328.625,731545
Hawaii,2020-05-12,0,1,16.75,314.125,1415872
Kansas,2020-05-12,4,191,15.0,270.625,2913314
Nevada,2020-05-12,9,159,6.25,231.5,3080156
Oregon,2020-05-12,0,73,5.625,229.375,4217737
Alabama,2020-05-12,32,300,9.625,262.75,4903185
Arizona,2020-05-12,20,356,12.125,305.375,7278717
Florida,2020-05-12,44,941,13.625,253.0,21477737
Georgia,2020-05-12,50,863,19.875,360.5,10617423
Indiana,2020-05-12,38,542,24.625,428.125,6732219
Montana,2020-05-12,0,2,24.125,404.5,1068778
Vermont,2020-05-12,0,1,23.0,384.75,623989
Wyoming,2020-05-12,0,6,23.0,376.375,578759
Arkansas,2020-05-12,1,121,19.125,354.0,3017804
Colorado,2020-05-12,23,310,19.5,348.25,5758736
Delaware,2020-05-12,12,176,15.5,252.625,973764
Illinois,2020-05-12,137,4045,26.375,650.375,12671821
Kentucky,2020-05-12,8,293,22.625,619.25,4467673
Maryland,2020-05-12,73,691,31.75,705.375,6045680
Michigan,2020-05-12,90,420,43.0,757.75,9986857
Missouri,2020-05-12,16,99,45.0,769.375,6137428
Nebraska,2020-05-12,3,157,45.25,773.875,1934408
New York,2020-05-12,279,1438,77.25,914.875,19453561
Oklahoma,2020-05-12,4,118,76.25,907.625,3956971
Virginia,2020-05-12,41,730,64.25,493.25,8535519
Louisiana,2020-05-12,39,235,68.125,486.0,4648794
Minnesota,2020-05-12,23,695,61.875,486.5,5639632
Tennessee,2020-05-12,16,354,52.625,478.25,6829174
Wisconsin,2020-05-12,9,199,51.75,490.75,5822434
California,2020-05-12,82,1636,61.625,675.625,39512223
New Jersey,2020-05-12,198,798,51.5,595.625,8882190
New Mexico,2020-05-12,11,143,52.375,598.75,2096829
Washington,2020-05-12,15,210,49.125,533.75,7614893
Connecticut,2020-05-12,33,568,48.375,575.375,3565287
Mississippi,2020-05-12,22,234,48.25,517.75,2976149
North Dakota,2020-05-12,2,53,46.5,480.125,762062
Pennsylvania,2020-05-12,78,850,55.125,561.5,12801989
Rhode Island,2020-05-12,14,164,46.625,377.5,1059361
South Dakota,2020-05-12,5,49,22.5,283.875,884659
Massachusetts,2020-05-12,33,870,25.25,374.75,6892503
New Hampshire,2020-05-12,9,79,24.5,358.375,1359711
West Virginia,2020-05-12,1,9,20.5,288.5,1792147
North Carolina,2020-05-12,26,333,21.0,300.875,10488084
South Carolina,2020-05-12,9,135,21.875,311.125,5148714
District of Columbia,2020-05-12,8,96,13.125,216.875,705749
District of Columbia,2020-05-12,8,96,12.375,208.375,705749
Iowa,2020-05-13,17,377,13.875,249.375,3155070
Ohio,2020-05-13,47,470,15.625,199.375,11689100
Utah,2020-05-13,3,170,14.875,210.75,3205958
Idaho,2020-05-13,0,31,14.75,213.5,1787065
Maine,2020-05-13,1,38,11.625,176.625,1344212
Texas,2020-05-13,36,1474,15.0,344.0,28995881
Alaska,2020-05-13,0,0,14.0,332.0,731545
Hawaii,2020-05-13,0,3,13.0,320.375,1415872
Kansas,2020-05-13,1,200,11.0,298.25,2913314
Nevada,2020-05-13,10,171,6.375,260.875,3080156
Oregon,2020-05-13,4,57,6.5,246.75,4217737
Alabama,2020-05-13,15,236,8.375,272.375,4903185
Arizona,2020-05-13,32,440,12.25,322.625,7278717
Florida,2020-05-13,48,479,13.75,198.25,21477737
Georgia,2020-05-13,24,555,16.75,267.625,10617423
Indiana,2020-05-13,41,368,21.875,313.25,6732219
Montana,2020-05-13,0,1,21.75,288.375,1068778
Vermont,2020-05-13,0,2,20.5,267.25,623989
Wyoming,2020-05-13,0,13,20.0,261.75,578759
Arkansas,2020-05-13,2,72,18.375,241.25,3017804
